"URI","Label","Context_Subject","Context_Object","ContextWeight"
"http://dbpedia.org/ontology/border","border","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Place",12
"http://dbpedia.org/property/photoCaption","photo caption","http://dbpedia.org/ontology/ProtectedArea","http://dbpedia.org/ontology/Lake",12
"http://dbpedia.org/property/namedAfter","named after","http://dbpedia.org/ontology/Planet","http://dbpedia.org/ontology/FictionalCharacter",12
"http://dbpedia.org/ontology/routeEndLocation","route end location","http://dbpedia.org/ontology/Tunnel","http://dbpedia.org/ontology/AdministrativeRegion",12
"http://dbpedia.org/ontology/routeEndLocation","route end location","http://dbpedia.org/ontology/RailwayTunnel","http://dbpedia.org/ontology/City",12
"http://dbpedia.org/property/fate","fate","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/AnatomicalStructure",12
"http://dbpedia.org/property/islands","islands","http://dbpedia.org/ontology/Sea","http://dbpedia.org/ontology/Island",12
"http://dbpedia.org/property/partner","partner","http://dbpedia.org/ontology/Writer","http://dbpedia.org/ontology/Artist",12
"http://dbpedia.org/property/reignType","reign-type","http://dbpedia.org/ontology/Noble","http://dbpedia.org/ontology/PersonFunction",12
"http://dbpedia.org/property/ruCoachteam","ru coachteam","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/RugbyClub",12
"http://dbpedia.org/property/away10player","away10player","http://dbpedia.org/ontology/SoccerTournament","http://dbpedia.org/ontology/SoccerPlayer",12
"http://dbpedia.org/property/organised","organised","http://dbpedia.org/ontology/SportsEvent","http://dbpedia.org/ontology/Organisation",12
"http://dbpedia.org/property/archdeaconry","archdeaconry","http://dbpedia.org/ontology/HistoricBuilding","http://dbpedia.org/ontology/City",12
"http://dbpedia.org/property/speciesGroup","species group","http://dbpedia.org/ontology/Insect","http://dbpedia.org/ontology/Insect",12
"http://dbpedia.org/property/head","head","http://dbpedia.org/ontology/College","http://dbpedia.org/ontology/Politician",12
"http://dbpedia.org/property/blank2Info","blank2 info","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/Language",12
"http://dbpedia.org/property/currentowner","currentowner","http://dbpedia.org/ontology/Locomotive","http://dbpedia.org/ontology/GovernmentAgency",12
"http://dbpedia.org/property/other","Other","http://dbpedia.org/ontology/SoccerClub","http://dbpedia.org/ontology/SoccerClub",12
"http://dbpedia.org/property/other","Other","http://dbpedia.org/ontology/FootballLeagueSeason","http://dbpedia.org/ontology/Company",12
"http://dbpedia.org/property/institute","institute","http://dbpedia.org/ontology/Religious","http://dbpedia.org/ontology/University",12
"http://dbpedia.org/property/ordainedPriestBy","ordained priest by","http://dbpedia.org/ontology/ChristianBishop","http://dbpedia.org/ontology/ChristianBishop",12
"http://dbpedia.org/property/sights","sights","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/Mountain",12
"http://dbpedia.org/property/namesake","namesake","http://dbpedia.org/ontology/Road","http://dbpedia.org/ontology/MilitaryConflict",12
"http://dbpedia.org/ontology/creativeDirector","creative director","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/Company",12
"http://dbpedia.org/property/client","client","http://dbpedia.org/ontology/Building","http://dbpedia.org/ontology/Town",12
"http://dbpedia.org/property/architectureStyle","architecture style","http://dbpedia.org/ontology/ReligiousBuilding","http://dbpedia.org/ontology/EthnicGroup",12
"http://dbpedia.org/property/away6player","away6player","http://dbpedia.org/ontology/SoccerTournament","http://dbpedia.org/ontology/SoccerPlayer",12
"http://dbpedia.org/property/organiser","organiser","http://dbpedia.org/ontology/SoccerLeague","http://dbpedia.org/ontology/Company",12
"http://dbpedia.org/property/visrusher","VisRusher","http://dbpedia.org/ontology/NCAATeamSeason","http://dbpedia.org/ontology/AmericanFootballPlayer",12
"http://dbpedia.org/property/away1player","away1player","http://dbpedia.org/ontology/SoccerTournament","http://dbpedia.org/ontology/SoccerPlayer",12
"http://dbpedia.org/property/sportingAffiliations","sporting affiliations","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/Organisation",12
"http://dbpedia.org/property/awayscore","awayscore","http://dbpedia.org/ontology/SoccerTournament","http://dbpedia.org/ontology/RugbyPlayer",12
"http://dbpedia.org/property/caption","caption","http://dbpedia.org/ontology/Election","http://dbpedia.org/ontology/OfficeHolder",12
"http://dbpedia.org/property/journal","journal","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/AcademicJournal",12
"http://dbpedia.org/property/patron","patron","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/Pope",12
"http://dbpedia.org/property/patron","patron","http://dbpedia.org/ontology/MilitaryUnit","http://dbpedia.org/ontology/OfficeHolder",12
"http://dbpedia.org/property/previousGame","Previous game","http://dbpedia.org/ontology/VideoGame","http://dbpedia.org/ontology/VideoGame",12
"http://dbpedia.org/property/lang","lang","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/Language",12
"http://dbpedia.org/property/movement","movement","http://dbpedia.org/ontology/Writer","http://dbpedia.org/ontology/PoliticalParty",12
"http://dbpedia.org/property/movement","movement","http://dbpedia.org/ontology/Artist","http://dbpedia.org/ontology/MusicGenre",12
"http://dbpedia.org/property/movement","movement","http://dbpedia.org/ontology/Artwork","http://dbpedia.org/ontology/Work",12
"http://dbpedia.org/property/movement","movement","http://dbpedia.org/ontology/Artist","http://dbpedia.org/ontology/WorldHeritageSite",12
"http://dbpedia.org/property/spouses","spouses","http://dbpedia.org/ontology/FictionalCharacter","http://dbpedia.org/ontology/FictionalCharacter",12
"http://dbpedia.org/property/spouses","spouses","http://dbpedia.org/ontology/Scientist","http://dbpedia.org/ontology/Scientist",12
"http://dbpedia.org/property/organized","organized","http://dbpedia.org/ontology/Convention","http://dbpedia.org/ontology/Company",12
"http://dbpedia.org/property/interval","interval","http://dbpedia.org/ontology/Album","http://dbpedia.org/ontology/MusicalArtist",12
"http://dbpedia.org/property/home5player","home5player","http://dbpedia.org/ontology/SoccerTournament","http://dbpedia.org/ontology/SoccerPlayer",12
"http://dbpedia.org/property/superordo","superordo","http://dbpedia.org/ontology/Mollusca","http://dbpedia.org/ontology/Insect",12
"http://dbpedia.org/property/cadetBranches","cadet branches","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/Organisation",12
"http://dbpedia.org/property/alternativeSpelling","alternative spelling","http://dbpedia.org/ontology/GivenName","http://dbpedia.org/ontology/GivenName",12
"http://dbpedia.org/ontology/chairperson","chairperson","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/Company",12
"http://dbpedia.org/property/previousattraction","previousattraction","http://dbpedia.org/ontology/RollerCoaster","http://dbpedia.org/ontology/AmusementParkAttraction",12
"http://dbpedia.org/property/previousattraction","previousattraction","http://dbpedia.org/ontology/RollerCoaster","http://dbpedia.org/ontology/WaterRide",12
"http://dbpedia.org/ontology/routeStartLocation","route start location","http://dbpedia.org/ontology/Tunnel","http://dbpedia.org/ontology/AdministrativeRegion",12
"http://dbpedia.org/ontology/island","island","http://dbpedia.org/ontology/Lake","http://dbpedia.org/ontology/Country",12
"http://dbpedia.org/ontology/routeStartLocation","route start location","http://dbpedia.org/ontology/RoadTunnel","http://dbpedia.org/ontology/City",12
"http://dbpedia.org/property/continent","continent","http://dbpedia.org/ontology/SoccerLeague","http://dbpedia.org/ontology/Country",12
"http://dbpedia.org/property/launchPad","launch pad","http://dbpedia.org/ontology/SpaceStation","http://dbpedia.org/ontology/Airport",12
"http://dbpedia.org/property/origins","origins","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/Organisation",12
"http://dbpedia.org/property/settlements","settlements","http://dbpedia.org/ontology/BodyOfWater","http://dbpedia.org/ontology/Town",12
"http://dbpedia.org/property/formerAffiliations","former affiliations","http://dbpedia.org/ontology/TelevisionStation","http://dbpedia.org/ontology/TelevisionStation",12
"http://dbpedia.org/property/paradigm","paradigm","http://dbpedia.org/ontology/ProgrammingLanguage","http://dbpedia.org/ontology/ProgrammingLanguage",12
"http://dbpedia.org/property/imageCaption","image caption","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/Town",12
"http://dbpedia.org/property/imageCaption","image caption","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/School",12
"http://dbpedia.org/property/chief1name","chief1name","http://dbpedia.org/ontology/PersonFunction","http://dbpedia.org/ontology/Politician",12
"http://dbpedia.org/property/imageCaption","image caption","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/Country",12
"http://dbpedia.org/property/imageCaption","image caption","http://dbpedia.org/ontology/Town","http://dbpedia.org/ontology/Place",12
"http://dbpedia.org/property/imageCaption","image caption","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/Station",12
"http://dbpedia.org/property/imageCaption","image caption","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/ReligiousBuilding",12
"http://dbpedia.org/property/classification","classification","http://dbpedia.org/ontology/Prison","http://dbpedia.org/ontology/PersonFunction",12
"http://dbpedia.org/property/classification","classification","http://dbpedia.org/ontology/Prison","http://dbpedia.org/ontology/ArchitecturalStructure",12
"http://dbpedia.org/property/launchPlatform","launch platform","http://dbpedia.org/ontology/Weapon","http://dbpedia.org/ontology/Ship",12
"http://dbpedia.org/property/client","client","http://dbpedia.org/ontology/Building","http://dbpedia.org/ontology/MilitaryUnit",12
"http://dbpedia.org/property/blank6Info","blank6 info","http://dbpedia.org/ontology/City","http://dbpedia.org/ontology/River",12
"http://dbpedia.org/property/client","client","http://dbpedia.org/ontology/Castle","http://dbpedia.org/ontology/Royalty",12
"http://dbpedia.org/property/status","status","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/OfficeHolder",12
"http://dbpedia.org/property/status","status","http://dbpedia.org/ontology/ReligiousBuilding","http://dbpedia.org/ontology/Diocese",12
"http://dbpedia.org/property/indigenous","indigenous","http://dbpedia.org/ontology/Language","http://dbpedia.org/ontology/Language",12
"http://dbpedia.org/property/pastCommanders","past commanders","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/MilitaryPerson",12
"http://dbpedia.org/property/commandant","commandant","http://dbpedia.org/ontology/ConcentrationCamp","http://dbpedia.org/ontology/MilitaryPerson",12
"http://dbpedia.org/property/ballpark","ballpark","http://dbpedia.org/ontology/BaseballTeam","http://dbpedia.org/ontology/Place",12
"http://dbpedia.org/property/parentagency","parentagency","http://dbpedia.org/ontology/MilitaryUnit","http://dbpedia.org/ontology/GovernmentAgency",12
"http://dbpedia.org/property/alumni","alumni","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/Politician",12
"http://dbpedia.org/property/viceChancellor","vice chancellor","http://dbpedia.org/ontology/University","http://dbpedia.org/ontology/OfficeHolder",12
"http://dbpedia.org/property/last","last","http://dbpedia.org/ontology/FictionalCharacter","http://dbpedia.org/ontology/Book",12
"http://dbpedia.org/property/designations","designations","http://dbpedia.org/ontology/Building","http://dbpedia.org/ontology/PersonFunction",11
"http://dbpedia.org/property/lastMajor","last major","http://dbpedia.org/ontology/FictionalCharacter","http://dbpedia.org/ontology/VideoGame",11
"http://dbpedia.org/property/pop","pop","http://dbpedia.org/ontology/EthnicGroup","http://dbpedia.org/ontology/AdministrativeRegion",11
"http://dbpedia.org/property/post6preceded","post6preceded","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/OfficeHolder",11
"http://xmlns.com/foaf/0.1/logo","http://xmlns.com/foaf/0.1/logo","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/City",11
"http://dbpedia.org/property/dm","DM","http://dbpedia.org/ontology/FootballLeagueSeason","http://dbpedia.org/ontology/SoccerPlayer",11
"http://dbpedia.org/property/as","as","http://dbpedia.org/ontology/Single","http://dbpedia.org/ontology/Band",11
"http://dbpedia.org/property/allies","allies","http://dbpedia.org/ontology/PersonFunction","http://dbpedia.org/ontology/PersonFunction",11
"http://dbpedia.org/property/placeOfPriestlyOrdination","place of priestly ordination","http://dbpedia.org/ontology/Cleric","http://dbpedia.org/ontology/Country",11
"http://dbpedia.org/property/spouses","spouses","http://dbpedia.org/ontology/Royalty","http://dbpedia.org/ontology/Noble",11
"http://dbpedia.org/property/countyClub","county club","http://dbpedia.org/ontology/CricketGround","http://dbpedia.org/ontology/CricketTeam",11
"http://dbpedia.org/property/agency6Up","agency6 up","http://dbpedia.org/ontology/SpaceMission","http://dbpedia.org/ontology/Company",11
"http://dbpedia.org/property/imageCaption","image caption","http://dbpedia.org/ontology/Village","http://dbpedia.org/ontology/MilitaryStructure",11
"http://dbpedia.org/property/imageCaption","image caption","http://dbpedia.org/ontology/City","http://dbpedia.org/ontology/HistoricBuilding",11
"http://dbpedia.org/property/patron","patron","http://dbpedia.org/ontology/University","http://dbpedia.org/ontology/Saint",11
"http://dbpedia.org/property/lf","LF","http://dbpedia.org/ontology/FootballLeagueSeason","http://dbpedia.org/ontology/SoccerPlayer",11
"http://dbpedia.org/property/majority","majority","http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase","http://dbpedia.org/ontology/Politician",11
"http://dbpedia.org/property/namesake","namesake","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/Politician",11
"http://dbpedia.org/property/caption","caption","http://dbpedia.org/ontology/Country","http://dbpedia.org/ontology/OfficeHolder",11
"http://dbpedia.org/property/client","client","http://dbpedia.org/ontology/Building","http://dbpedia.org/ontology/PublicTransitSystem",11
"http://dbpedia.org/ontology/island","island","http://dbpedia.org/ontology/Bay","http://dbpedia.org/ontology/Island",11
"http://dbpedia.org/property/members","members","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/AustralianRulesFootballPlayer",11
"http://dbpedia.org/property/constructor","constructor","http://dbpedia.org/ontology/Automobile","http://dbpedia.org/ontology/Company",11
"http://dbpedia.org/property/prisoners","prisoners","http://dbpedia.org/ontology/Prison","http://dbpedia.org/ontology/Writer",11
"http://dbpedia.org/property/sportingAffiliations","sporting affiliations","http://dbpedia.org/ontology/University","http://dbpedia.org/ontology/SoccerLeague",11
"http://dbpedia.org/ontology/creativeDirector","creative director","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/MusicalArtist",11
"http://dbpedia.org/property/releaseDate","release date","http://dbpedia.org/ontology/InformationAppliance","http://dbpedia.org/ontology/Country",11
"http://dbpedia.org/ontology/governmentType","government type","http://dbpedia.org/ontology/CityDistrict","http://dbpedia.org/ontology/Legislature",11
"http://dbpedia.org/ontology/twinTown","twin city","http://dbpedia.org/ontology/City","http://dbpedia.org/ontology/Town",11
"http://dbpedia.org/property/members","members","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/Company",11
"http://dbpedia.org/ontology/routeStartLocation","route start location","http://dbpedia.org/ontology/RailwayTunnel","http://dbpedia.org/ontology/Country",11
"http://dbpedia.org/ontology/chairperson","chairperson","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/OfficeHolder",11
"http://dbpedia.org/property/imageCaption","image caption","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/Lake",11
"http://dbpedia.org/property/population","population","http://dbpedia.org/ontology/EthnicGroup","http://dbpedia.org/ontology/EthnicGroup",11
"http://dbpedia.org/property/imageCaption","image caption","http://dbpedia.org/ontology/Plant","http://dbpedia.org/ontology/AdministrativeRegion",11
"http://dbpedia.org/property/sportingAffiliations","sporting affiliations","http://dbpedia.org/ontology/University","http://dbpedia.org/ontology/AmericanFootballLeague",11
"http://dbpedia.org/property/basedOn","based on","http://dbpedia.org/ontology/FictionalCharacter","http://dbpedia.org/ontology/FictionalCharacter",11
"http://dbpedia.org/property/service","service","http://dbpedia.org/ontology/TelevisionStation","http://dbpedia.org/ontology/TelevisionStation",11
"http://dbpedia.org/property/formerNames","former names","http://dbpedia.org/ontology/TelevisionStation","http://dbpedia.org/ontology/Company",11
"http://dbpedia.org/property/members","members","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/Company",11
"http://dbpedia.org/property/mapName","map name","http://dbpedia.org/ontology/RailwayLine","http://dbpedia.org/ontology/Organisation",11
"http://dbpedia.org/property/majority","majority","http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase","http://dbpedia.org/ontology/OfficeHolder",11
"http://dbpedia.org/property/service","service","http://dbpedia.org/ontology/Weapon","http://dbpedia.org/ontology/Country",11
"http://dbpedia.org/property/basedOn","based on","http://dbpedia.org/ontology/Film","http://dbpedia.org/ontology/MilitaryConflict",11
"http://dbpedia.org/property/as","as","http://dbpedia.org/ontology/Album","http://dbpedia.org/ontology/Band",11
"http://dbpedia.org/property/production","production","http://dbpedia.org/ontology/Automobile","http://dbpedia.org/ontology/Country",11
"http://dbpedia.org/property/classification","classification","http://dbpedia.org/ontology/SoapCharacter","http://dbpedia.org/ontology/TelevisionShow",11
"http://dbpedia.org/property/largestmetro","LargestMetro","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/City",11
"http://dbpedia.org/property/confedCup","confed cup","http://dbpedia.org/ontology/RugbyLeague","http://dbpedia.org/ontology/RugbyLeague",11
"http://dbpedia.org/property/brakes","brakes","http://dbpedia.org/ontology/Train","http://dbpedia.org/ontology/Company",11
"http://dbpedia.org/property/practice","practice","http://dbpedia.org/ontology/Architect","http://dbpedia.org/ontology/University",11
"http://dbpedia.org/property/employer","employer","http://dbpedia.org/ontology/Band","http://dbpedia.org/ontology/RecordLabel",11
"http://dbpedia.org/property/cm","CM","http://dbpedia.org/ontology/FootballLeagueSeason","http://dbpedia.org/ontology/SoccerPlayer",11
"http://dbpedia.org/property/home1player","home1player","http://dbpedia.org/ontology/SoccerTournament","http://dbpedia.org/ontology/SoccerPlayer",11
"http://dbpedia.org/property/notableIdeas","notable ideas","http://dbpedia.org/ontology/Philosopher","http://dbpedia.org/ontology/PersonFunction",11
"http://dbpedia.org/property/animator","animator","http://dbpedia.org/ontology/Film","http://dbpedia.org/ontology/BaseballPlayer",11
"http://dbpedia.org/property/identificationSymbol3Label","identification symbol 3 label","http://dbpedia.org/ontology/MilitaryUnit","http://dbpedia.org/ontology/Award",11
"http://dbpedia.org/property/animator","animator","http://dbpedia.org/ontology/Film","http://dbpedia.org/ontology/MusicalArtist",11
"http://dbpedia.org/ontology/countryWithFirstSatelliteLaunched","country with first satellite launched","http://dbpedia.org/ontology/YearInSpaceflight","http://dbpedia.org/ontology/Country",11
"http://dbpedia.org/property/focus","focus","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/EthnicGroup",11
"http://dbpedia.org/property/focus","focus","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/MilitaryConflict",11
"http://dbpedia.org/ontology/species","species","http://dbpedia.org/ontology/Mollusca","http://dbpedia.org/ontology/Mollusca",11
"http://dbpedia.org/ontology/species","species","http://dbpedia.org/ontology/CultivatedVariety","http://dbpedia.org/ontology/Food",11
"http://dbpedia.org/property/aux","aux","http://dbpedia.org/ontology/TelevisionSeason","http://dbpedia.org/ontology/MilitaryPerson",11
"http://dbpedia.org/property/firstIncumbent","first incumbent","http://dbpedia.org/ontology/Diocese","http://dbpedia.org/ontology/Saint",11
"http://dbpedia.org/property/partner","partner","http://dbpedia.org/ontology/Artist","http://dbpedia.org/ontology/Writer",11
"http://dbpedia.org/property/namedAfter","named after","http://dbpedia.org/ontology/Planet","http://dbpedia.org/ontology/Mountain",11
"http://dbpedia.org/property/namedAfter","named after","http://dbpedia.org/ontology/Planet","http://dbpedia.org/ontology/MythologicalFigure",11
"http://dbpedia.org/ontology/webcast","webcast","http://dbpedia.org/ontology/RadioStation","http://dbpedia.org/ontology/Software",11
"http://dbpedia.org/property/organised","organised","http://dbpedia.org/ontology/Convention","http://dbpedia.org/ontology/GovernmentAgency",11
"http://dbpedia.org/property/home6player","home6player","http://dbpedia.org/ontology/SoccerTournament","http://dbpedia.org/ontology/SoccerPlayer",11
"http://dbpedia.org/property/ends","ends","http://dbpedia.org/ontology/Bridge","http://dbpedia.org/ontology/City",11
"http://dbpedia.org/property/editor","editor","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/Cricketer",11
"http://dbpedia.org/property/editor","editor","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/Writer",11
"http://dbpedia.org/property/dedicatedTo","dedicated to","http://dbpedia.org/ontology/Place","http://dbpedia.org/ontology/MilitaryPerson",11
"http://dbpedia.org/property/editor","editor","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/Politician",11
"http://dbpedia.org/property/mostRedsPlayerPlayer","most reds player-player","http://dbpedia.org/ontology/SoccerTournament","http://dbpedia.org/ontology/SoccerPlayer",11
"http://dbpedia.org/property/significantProjects","significant projects","http://dbpedia.org/ontology/Engineer","http://dbpedia.org/ontology/RailwayLine",11
"http://dbpedia.org/property/auxd","auxD","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/MusicalArtist",11
"http://dbpedia.org/property/hostCities","host cities","http://dbpedia.org/ontology/Event","http://dbpedia.org/ontology/City",11
"http://dbpedia.org/ontology/narrator","narrator","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/VoiceActor",11
"http://dbpedia.org/ontology/namedAfter","named after","http://dbpedia.org/ontology/AdministrativeRegion","http://dbpedia.org/ontology/Lake",11
"http://dbpedia.org/ontology/narrator","narrator","http://dbpedia.org/ontology/TelevisionShow","http://dbpedia.org/ontology/Scientist",11
"http://dbpedia.org/property/churchmanship","churchmanship","http://dbpedia.org/ontology/HistoricBuilding","http://dbpedia.org/ontology/PersonFunction",11
"http://dbpedia.org/property/homescore","homescore","http://dbpedia.org/ontology/SoccerTournament","http://dbpedia.org/ontology/RugbyPlayer",11
"http://dbpedia.org/property/employmentField","employment field","http://dbpedia.org/ontology/PersonFunction","http://dbpedia.org/ontology/PersonFunction",11
"http://dbpedia.org/property/media","Media","http://dbpedia.org/ontology/HockeyTeam","http://dbpedia.org/ontology/TelevisionStation",11
"http://dbpedia.org/property/mapCaption","map caption","http://dbpedia.org/ontology/Mountain","http://dbpedia.org/ontology/Country",11
"http://dbpedia.org/property/queen","queen","http://dbpedia.org/ontology/OfficeHolder","http://dbpedia.org/ontology/Royalty",11
"http://dbpedia.org/property/sourceTissues","source tissues","http://dbpedia.org/ontology/Drug","http://dbpedia.org/ontology/Brain",11
"http://dbpedia.org/ontology/namedAfter","named after","http://dbpedia.org/ontology/City","http://dbpedia.org/ontology/Governor",11
"http://dbpedia.org/property/largestSettlement","largest settlement","http://dbpedia.org/ontology/Country","http://dbpedia.org/ontology/Town",11
"http://dbpedia.org/property/connectedMembers","connected members   ","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/MilitaryPerson",11
"http://dbpedia.org/property/1blankname","1blankname","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/PoliticalParty",11
"http://dbpedia.org/property/currentHead","current head","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/Politician",11
"http://dbpedia.org/property/mainSponsor","main sponsor","http://dbpedia.org/ontology/SportsTeam","http://dbpedia.org/ontology/Company",11
"http://dbpedia.org/property/ruTeamb","ru teamB","http://dbpedia.org/ontology/RugbyPlayer","http://dbpedia.org/ontology/SportsTeam",11
"http://dbpedia.org/property/speaker","speaker","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/Politician",11
"http://dbpedia.org/property/speaker","speaker","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/OfficeHolder",11
"http://dbpedia.org/property/founders","founders","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/Architect",11
"http://dbpedia.org/property/founders","founders","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/Artist",11
"http://dbpedia.org/ontology/significantProject","significant project","http://dbpedia.org/ontology/Engineer","http://dbpedia.org/ontology/Stadium",11
"http://dbpedia.org/ontology/foundationPlace","foundation place","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/AdministrativeRegion",11
"http://dbpedia.org/property/boardOfDirectors","board of directors","http://dbpedia.org/ontology/Organisation","http://dbpedia.org/ontology/Scientist",11
"http://dbpedia.org/property/founder","founder","http://dbpedia.org/ontology/Company","http://dbpedia.org/ontology/Athlete",11
"http://dbpedia.org/property/odCaptain","od captain","http://dbpedia.org/ontology/CricketTeam","http://dbpedia.org/ontology/Cricketer",11
"http://dbpedia.org/property/founder","founder","http://dbpedia.org/ontology/PoliticalParty","http://dbpedia.org/ontology/Religious",11
"http://dbpedia.org/property/founder","founder","http://dbpedia.org/ontology/RecordLabel","http://dbpedia.org/ontology/Company",11
"http://dbpedia.org/property/startPoint","start point","http://dbpedia.org/ontology/Canal","http://dbpedia.org/ontology/AdministrativeRegion",11
"http://dbpedia.org/property/founder","founder","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/School",11
"http://dbpedia.org/property/founder","founder","http://dbpedia.org/ontology/University","http://dbpedia.org/ontology/Cleric",11
"http://dbpedia.org/property/i","I","http://dbpedia.org/ontology/SoccerClubSeason","http://dbpedia.org/ontology/SportFacility",11
"http://dbpedia.org/property/i","I","http://dbpedia.org/ontology/SoccerClubSeason","http://dbpedia.org/ontology/SoccerPlayer",11
"http://dbpedia.org/property/i","I","http://dbpedia.org/ontology/SoccerClubSeason","http://dbpedia.org/ontology/Venue",11
"http://dbpedia.org/property/founder","founder","http://dbpedia.org/ontology/Park","http://dbpedia.org/ontology/Politician",11
"http://dbpedia.org/ontology/license","license","http://dbpedia.org/ontology/Drug","http://dbpedia.org/ontology/Drug",11
"http://dbpedia.org/ontology/license","license","http://dbpedia.org/ontology/Software","http://dbpedia.org/ontology/PersonFunction",11
"http://dbpedia.org/property/material","material","http://dbpedia.org/ontology/Building","http://dbpedia.org/ontology/Place",11
"http://dbpedia.org/property/founder","founder","http://dbpedia.org/ontology/School","http://dbpedia.org/ontology/MilitaryPerson",11
"http://dbpedia.org/property/founder","founder","http://dbpedia.org/ontology/CityDistrict","http://dbpedia.org/ontology/Company",11
"http://dbpedia.org/property/haircolor","haircolor","http://dbpedia.org/ontology/Model","http://dbpedia.org/ontology/Colour",11
"http://dbpedia.org/property/turbocharger","turbocharger","http://dbpedia.org/ontology/AutomobileEngine","http://dbpedia.org/ontology/Device",11
"http://dbpedia.org/property/competencies","competencies","http://dbpedia.org/ontology/PersonFunction","http://dbpedia.org/ontology/PersonFunction",11
"http://dbpedia.org/ontology/routeEndLocation","route end location","http://dbpedia.org/ontology/RailwayTunnel","http://dbpedia.org/ontology/Country",11
"http://dbpedia.org/property/photoCaption","photo caption","http://dbpedia.org/ontology/ProtectedArea","http://dbpedia.org/ontology/River",11
"http://dbpedia.org/property/away7player","away7player","http://dbpedia.org/ontology/SoccerTournament","http://dbpedia.org/ontology/SoccerPlayer",11
"http://dbpedia.org/property/rd","RD","http://dbpedia.org/ontology/SoccerTournament","http://dbpedia.org/ontology/Venue",11
"http://dbpedia.org/property/honors","honors","http://dbpedia.org/ontology/Person","http://dbpedia.org/ontology/Museum",11
"http://dbpedia.org/property/temple","temple","http://dbpedia.org/ontology/Religious","http://dbpedia.org/ontology/HistoricBuilding",11
"http://dbpedia.org/property/collections","collections","http://dbpedia.org/ontology/Museum","http://dbpedia.org/ontology/EthnicGroup",11
"http://dbpedia.org/property/firstevent","firstevent","http://dbpedia.org/ontology/WrestlingEvent","http://dbpedia.org/ontology/WrestlingEvent",11
"http://dbpedia.org/property/data","data","http://dbpedia.org/ontology/Politician","http://dbpedia.org/ontology/PersonFunction",11
"http://dbpedia.org/property/report","report","http://dbpedia.org/ontology/FootballLeagueSeason","http://dbpedia.org/ontology/TelevisionStation",11
"http://dbpedia.org/property/otherp","otherp","http://dbpedia.org/ontology/ArtistDiscography","http://dbpedia.org/ontology/MusicalArtist",11
